split,augmentation,source_image,output_image,source_label,output_label
train,gaussian_noise,crack_00525.jpg,crack_00525_gaussian_noise.jpg,crack_00525.txt,crack_00525_gaussian_noise.txt
train,clahe,crack_00525.jpg,crack_00525_clahe.jpg,crack_00525.txt,crack_00525_clahe.txt
train,hflip,crack_00526.jpg,crack_00526_hflip.jpg,crack_00526.txt,crack_00526_hflip.txt
train,vflip,crack_00526.jpg,crack_00526_vflip.jpg,crack_00526.txt,crack_00526_vflip.txt
train,rotate_pos,crack_00526.jpg,crack_00526_rotate_pos.jpg,crack_00526.txt,crack_00526_rotate_pos.txt
train,rotate_neg,crack_00526.jpg,crack_00526_rotate_neg.jpg,crack_00526.txt,crack_00526_rotate_neg.txt
train,brightness_up,crack_00526.jpg,crack_00526_brightness_up.jpg,crack_00526.txt,crack_00526_brightness_up.txt
train,brightness_down,crack_00526.jpg,crack_00526_brightness_down.jpg,crack_00526.txt,crack_00526_brightness_down.txt
train,contrast_up,crack_00526.jpg,crack_00526_contrast_up.jpg,crack_00526.txt,crack_00526_contrast_up.txt
train,gaussian_noise,crack_00526.jpg,crack_00526_gaussian_noise.jpg,crack_00526.txt,crack_00526_gaussian_noise.txt
train,clahe,crack_00526.jpg,crack_00526_clahe.jpg,crack_00526.txt,crack_00526_clahe.txt
train,hflip,crack_00527.jpg,crack_00527_hflip.jpg,crack_00527.txt,crack_00527_hflip.txt
train,vflip,crack_00527.jpg,crack_00527_vflip.jpg,crack_00527.txt,crack_00527_vflip.txt
train,rotate_pos,crack_00527.jpg,crack_00527_rotate_pos.jpg,crack_00527.txt,crack_00527_rotate_pos.txt
train,rotate_neg,crack_00527.jpg,crack_00527_rotate_neg.jpg,crack_00527.txt,crack_00527_rotate_neg.txt
train,brightness_up,crack_00527.jpg,crack_00527_brightness_up.jpg,crack_00527.txt,crack_00527_brightness_up.txt
train,brightness_down,crack_00527.jpg,crack_00527_brightness_down.jpg,crack_00527.txt,crack_00527_brightness_down.txt
train,contrast_up,crack_00527.jpg,crack_00527_contrast_up.jpg,crack_00527.txt,crack_00527_contrast_up.txt
train,gaussian_noise,crack_00527.jpg,crack_00527_gaussian_noise.jpg,crack_00527.txt,crack_00527_gaussian_noise.txt
train,clahe,crack_00527.jpg,crack_00527_clahe.jpg,crack_00527.txt,crack_00527_clahe.txt
train,hflip,crack_00528.jpg,crack_00528_hflip.jpg,crack_00528.txt,crack_00528_hflip.txt
train,vflip,crack_00528.jpg,crack_00528_vflip.jpg,crack_00528.txt,crack_00528_vflip.txt
train,rotate_pos,crack_00528.jpg,crack_00528_rotate_pos.jpg,crack_00528.txt,crack_00528_rotate_pos.txt
train,rotate_neg,crack_00528.jpg,crack_00528_rotate_neg.jpg,crack_00528.txt,crack_00528_rotate_neg.txt
train,brightness_up,crack_00528.jpg,crack_00528_brightness_up.jpg,crack_00528.txt,crack_00528_brightness_up.txt
train,brightness_down,crack_00528.jpg,crack_00528_brightness_down.jpg,crack_00528.txt,crack_00528_brightness_down.txt
train,contrast_up,crack_00528.jpg,crack_00528_contrast_up.jpg,crack_00528.txt,crack_00528_contrast_up.txt
train,gaussian_noise,crack_00528.jpg,crack_00528_gaussian_noise.jpg,crack_00528.txt,crack_00528_gaussian_noise.txt
train,clahe,crack_00528.jpg,crack_00528_clahe.jpg,crack_00528.txt,crack_00528_clahe.txt
train,hflip,crack_00529.jpg,crack_00529_hflip.jpg,crack_00529.txt,crack_00529_hflip.txt
train,vflip,crack_00529.jpg,crack_00529_vflip.jpg,crack_00529.txt,crack_00529_vflip.txt
train,rotate_pos,crack_00529.jpg,crack_00529_rotate_pos.jpg,crack_00529.txt,crack_00529_rotate_pos.txt
train,rotate_neg,crack_00529.jpg,crack_00529_rotate_neg.jpg,crack_00529.txt,crack_00529_rotate_neg.txt
train,brightness_up,crack_00529.jpg,crack_00529_brightness_up.jpg,crack_00529.txt,crack_00529_brightness_up.txt
train,brightness_down,crack_00529.jpg,crack_00529_brightness_down.jpg,crack_00529.txt,crack_00529_brightness_down.txt
train,contrast_up,crack_00529.jpg,crack_00529_contrast_up.jpg,crack_00529.txt,crack_00529_contrast_up.txt
train,gaussian_noise,crack_00529.jpg,crack_00529_gaussian_noise.jpg,crack_00529.txt,crack_00529_gaussian_noise.txt
train,clahe,crack_00529.jpg,crack_00529_clahe.jpg,crack_00529.txt,crack_00529_clahe.txt
train,hflip,crack_00530.jpg,crack_00530_hflip.jpg,crack_00530.txt,crack_00530_hflip.txt
train,vflip,crack_00530.jpg,crack_00530_vflip.jpg,crack_00530.txt,crack_00530_vflip.txt
train,rotate_pos,crack_00530.jpg,crack_00530_rotate_pos.jpg,crack_00530.txt,crack_00530_rotate_pos.txt
train,rotate_neg,crack_00530.jpg,crack_00530_rotate_neg.jpg,crack_00530.txt,crack_00530_rotate_neg.txt
train,brightness_up,crack_00530.jpg,crack_00530_brightness_up.jpg,crack_00530.txt,crack_00530_brightness_up.txt
train,brightness_down,crack_00530.jpg,crack_00530_brightness_down.jpg,crack_00530.txt,crack_00530_brightness_down.txt
train,contrast_up,crack_00530.jpg,crack_00530_contrast_up.jpg,crack_00530.txt,crack_00530_contrast_up.txt
train,gaussian_noise,crack_00530.jpg,crack_00530_gaussian_noise.jpg,crack_00530.txt,crack_00530_gaussian_noise.txt
train,clahe,crack_00530.jpg,crack_00530_clahe.jpg,crack_00530.txt,crack_00530_clahe.txt
train,hflip,crack_00531.jpg,crack_00531_hflip.jpg,crack_00531.txt,crack_00531_hflip.txt
train,vflip,crack_00531.jpg,crack_00531_vflip.jpg,crack_00531.txt,crack_00531_vflip.txt
train,rotate_pos,crack_00531.jpg,crack_00531_rotate_pos.jpg,crack_00531.txt,crack_00531_rotate_pos.txt
train,rotate_neg,crack_00531.jpg,crack_00531_rotate_neg.jpg,crack_00531.txt,crack_00531_rotate_neg.txt
train,brightness_up,crack_00531.jpg,crack_00531_brightness_up.jpg,crack_00531.txt,crack_00531_brightness_up.txt
train,brightness_down,crack_00531.jpg,crack_00531_brightness_down.jpg,crack_00531.txt,crack_00531_brightness_down.txt
train,contrast_up,crack_00531.jpg,crack_00531_contrast_up.jpg,crack_00531.txt,crack_00531_contrast_up.txt
train,gaussian_noise,crack_00531.jpg,crack_00531_gaussian_noise.jpg,crack_00531.txt,crack_00531_gaussian_noise.txt
train,clahe,crack_00531.jpg,crack_00531_clahe.jpg,crack_00531.txt,crack_00531_clahe.txt
train,hflip,crack_00532.jpg,crack_00532_hflip.jpg,crack_00532.txt,crack_00532_hflip.txt
train,vflip,crack_00532.jpg,crack_00532_vflip.jpg,crack_00532.txt,crack_00532_vflip.txt
train,rotate_pos,crack_00532.jpg,crack_00532_rotate_pos.jpg,crack_00532.txt,crack_00532_rotate_pos.txt
train,rotate_neg,crack_00532.jpg,crack_00532_rotate_neg.jpg,crack_00532.txt,crack_00532_rotate_neg.txt
train,brightness_up,crack_00532.jpg,crack_00532_brightness_up.jpg,crack_00532.txt,crack_00532_brightness_up.txt
train,brightness_down,crack_00532.jpg,crack_00532_brightness_down.jpg,crack_00532.txt,crack_00532_brightness_down.txt
train,contrast_up,crack_00532.jpg,crack_00532_contrast_up.jpg,crack_00532.txt,crack_00532_contrast_up.txt
train,gaussian_noise,crack_00532.jpg,crack_00532_gaussian_noise.jpg,crack_00532.txt,crack_00532_gaussian_noise.txt
train,clahe,crack_00532.jpg,crack_00532_clahe.jpg,crack_00532.txt,crack_00532_clahe.txt
train,hflip,crack_00533.jpg,crack_00533_hflip.jpg,crack_00533.txt,crack_00533_hflip.txt
train,vflip,crack_00533.jpg,crack_00533_vflip.jpg,crack_00533.txt,crack_00533_vflip.txt
train,rotate_pos,crack_00533.jpg,crack_00533_rotate_pos.jpg,crack_00533.txt,crack_00533_rotate_pos.txt
train,rotate_neg,crack_00533.jpg,crack_00533_rotate_neg.jpg,crack_00533.txt,crack_00533_rotate_neg.txt
train,brightness_up,crack_00533.jpg,crack_00533_brightness_up.jpg,crack_00533.txt,crack_00533_brightness_up.txt
train,brightness_down,crack_00533.jpg,crack_00533_brightness_down.jpg,crack_00533.txt,crack_00533_brightness_down.txt
train,contrast_up,crack_00533.jpg,crack_00533_contrast_up.jpg,crack_00533.txt,crack_00533_contrast_up.txt
train,gaussian_noise,crack_00533.jpg,crack_00533_gaussian_noise.jpg,crack_00533.txt,crack_00533_gaussian_noise.txt
train,clahe,crack_00533.jpg,crack_00533_clahe.jpg,crack_00533.txt,crack_00533_clahe.txt
train,hflip,crack_00534.jpg,crack_00534_hflip.jpg,crack_00534.txt,crack_00534_hflip.txt
train,vflip,crack_00534.jpg,crack_00534_vflip.jpg,crack_00534.txt,crack_00534_vflip.txt
train,rotate_pos,crack_00534.jpg,crack_00534_rotate_pos.jpg,crack_00534.txt,crack_00534_rotate_pos.txt
train,rotate_neg,crack_00534.jpg,crack_00534_rotate_neg.jpg,crack_00534.txt,crack_00534_rotate_neg.txt
train,brightness_up,crack_00534.jpg,crack_00534_brightness_up.jpg,crack_00534.txt,crack_00534_brightness_up.txt
train,brightness_down,crack_00534.jpg,crack_00534_brightness_down.jpg,crack_00534.txt,crack_00534_brightness_down.txt
train,contrast_up,crack_00534.jpg,crack_00534_contrast_up.jpg,crack_00534.txt,crack_00534_contrast_up.txt
train,gaussian_noise,crack_00534.jpg,crack_00534_gaussian_noise.jpg,crack_00534.txt,crack_00534_gaussian_noise.txt
train,clahe,crack_00534.jpg,crack_00534_clahe.jpg,crack_00534.txt,crack_00534_clahe.txt
train,hflip,crack_00536.jpg,crack_00536_hflip.jpg,crack_00536.txt,crack_00536_hflip.txt
train,vflip,crack_00536.jpg,crack_00536_vflip.jpg,crack_00536.txt,crack_00536_vflip.txt
train,rotate_pos,crack_00536.jpg,crack_00536_rotate_pos.jpg,crack_00536.txt,crack_00536_rotate_pos.txt
train,rotate_neg,crack_00536.jpg,crack_00536_rotate_neg.jpg,crack_00536.txt,crack_00536_rotate_neg.txt
train,brightness_up,crack_00536.jpg,crack_00536_brightness_up.jpg,crack_00536.txt,crack_00536_brightness_up.txt
train,brightness_down,crack_00536.jpg,crack_00536_brightness_down.jpg,crack_00536.txt,crack_00536_brightness_down.txt
train,contrast_up,crack_00536.jpg,crack_00536_contrast_up.jpg,crack_00536.txt,crack_00536_contrast_up.txt
train,gaussian_noise,crack_00536.jpg,crack_00536_gaussian_noise.jpg,crack_00536.txt,crack_00536_gaussian_noise.txt
train,clahe,crack_00536.jpg,crack_00536_clahe.jpg,crack_00536.txt,crack_00536_clahe.txt
train,hflip,crack_00538.jpg,crack_00538_hflip.jpg,crack_00538.txt,crack_00538_hflip.txt
train,vflip,crack_00538.jpg,crack_00538_vflip.jpg,crack_00538.txt,crack_00538_vflip.txt
train,rotate_pos,crack_00538.jpg,crack_00538_rotate_pos.jpg,crack_00538.txt,crack_00538_rotate_pos.txt
train,rotate_neg,crack_00538.jpg,crack_00538_rotate_neg.jpg,crack_00538.txt,crack_00538_rotate_neg.txt
train,brightness_up,crack_00538.jpg,crack_00538_brightness_up.jpg,crack_00538.txt,crack_00538_brightness_up.txt
train,brightness_down,crack_00538.jpg,crack_00538_brightness_down.jpg,crack_00538.txt,crack_00538_brightness_down.txt
train,contrast_up,crack_00538.jpg,crack_00538_contrast_up.jpg,crack_00538.txt,crack_00538_contrast_up.txt
train,gaussian_noise,crack_00538.jpg,crack_00538_gaussian_noise.jpg,crack_00538.txt,crack_00538_gaussian_noise.txt
train,clahe,crack_00538.jpg,crack_00538_clahe.jpg,crack_00538.txt,crack_00538_clahe.txt
train,hflip,crack_00545.jpg,crack_00545_hflip.jpg,crack_00545.txt,crack_00545_hflip.txt
train,vflip,crack_00545.jpg,crack_00545_vflip.jpg,crack_00545.txt,crack_00545_vflip.txt
train,rotate_pos,crack_00545.jpg,crack_00545_rotate_pos.jpg,crack_00545.txt,crack_00545_rotate_pos.txt
train,rotate_neg,crack_00545.jpg,crack_00545_rotate_neg.jpg,crack_00545.txt,crack_00545_rotate_neg.txt
train,brightness_up,crack_00545.jpg,crack_00545_brightness_up.jpg,crack_00545.txt,crack_00545_brightness_up.txt
train,brightness_down,crack_00545.jpg,crack_00545_brightness_down.jpg,crack_00545.txt,crack_00545_brightness_down.txt
train,contrast_up,crack_00545.jpg,crack_00545_contrast_up.jpg,crack_00545.txt,crack_00545_contrast_up.txt
train,gaussian_noise,crack_00545.jpg,crack_00545_gaussian_noise.jpg,crack_00545.txt,crack_00545_gaussian_noise.txt
train,clahe,crack_00545.jpg,crack_00545_clahe.jpg,crack_00545.txt,crack_00545_clahe.txt
train,hflip,crack_00546.jpg,crack_00546_hflip.jpg,crack_00546.txt,crack_00546_hflip.txt
train,vflip,crack_00546.jpg,crack_00546_vflip.jpg,crack_00546.txt,crack_00546_vflip.txt
train,rotate_pos,crack_00546.jpg,crack_00546_rotate_pos.jpg,crack_00546.txt,crack_00546_rotate_pos.txt
train,rotate_neg,crack_00546.jpg,crack_00546_rotate_neg.jpg,crack_00546.txt,crack_00546_rotate_neg.txt
train,brightness_up,crack_00546.jpg,crack_00546_brightness_up.jpg,crack_00546.txt,crack_00546_brightness_up.txt
train,brightness_down,crack_00546.jpg,crack_00546_brightness_down.jpg,crack_00546.txt,crack_00546_brightness_down.txt
train,contrast_up,crack_00546.jpg,crack_00546_contrast_up.jpg,crack_00546.txt,crack_00546_contrast_up.txt
train,gaussian_noise,crack_00546.jpg,crack_00546_gaussian_noise.jpg,crack_00546.txt,crack_00546_gaussian_noise.txt
train,clahe,crack_00546.jpg,crack_00546_clahe.jpg,crack_00546.txt,crack_00546_clahe.txt
train,hflip,crack_00548.jpg,crack_00548_hflip.jpg,crack_00548.txt,crack_00548_hflip.txt
train,vflip,crack_00548.jpg,crack_00548_vflip.jpg,crack_00548.txt,crack_00548_vflip.txt
train,rotate_pos,crack_00548.jpg,crack_00548_rotate_pos.jpg,crack_00548.txt,crack_00548_rotate_pos.txt
train,rotate_neg,crack_00548.jpg,crack_00548_rotate_neg.jpg,crack_00548.txt,crack_00548_rotate_neg.txt
train,brightness_up,crack_00548.jpg,crack_00548_brightness_up.jpg,crack_00548.txt,crack_00548_brightness_up.txt
train,brightness_down,crack_00548.jpg,crack_00548_brightness_down.jpg,crack_00548.txt,crack_00548_brightness_down.txt
train,contrast_up,crack_00548.jpg,crack_00548_contrast_up.jpg,crack_00548.txt,crack_00548_contrast_up.txt
train,gaussian_noise,crack_00548.jpg,crack_00548_gaussian_noise.jpg,crack_00548.txt,crack_00548_gaussian_noise.txt
train,clahe,crack_00548.jpg,crack_00548_clahe.jpg,crack_00548.txt,crack_00548_clahe.txt
train,hflip,crack_00551.jpg,crack_00551_hflip.jpg,crack_00551.txt,crack_00551_hflip.txt
train,vflip,crack_00551.jpg,crack_00551_vflip.jpg,crack_00551.txt,crack_00551_vflip.txt
train,rotate_pos,crack_00551.jpg,crack_00551_rotate_pos.jpg,crack_00551.txt,crack_00551_rotate_pos.txt
train,rotate_neg,crack_00551.jpg,crack_00551_rotate_neg.jpg,crack_00551.txt,crack_00551_rotate_neg.txt
train,brightness_up,crack_00551.jpg,crack_00551_brightness_up.jpg,crack_00551.txt,crack_00551_brightness_up.txt
train,brightness_down,crack_00551.jpg,crack_00551_brightness_down.jpg,crack_00551.txt,crack_00551_brightness_down.txt
train,contrast_up,crack_00551.jpg,crack_00551_contrast_up.jpg,crack_00551.txt,crack_00551_contrast_up.txt
train,gaussian_noise,crack_00551.jpg,crack_00551_gaussian_noise.jpg,crack_00551.txt,crack_00551_gaussian_noise.txt
train,clahe,crack_00551.jpg,crack_00551_clahe.jpg,crack_00551.txt,crack_00551_clahe.txt
train,hflip,crack_00552.jpg,crack_00552_hflip.jpg,crack_00552.txt,crack_00552_hflip.txt
train,vflip,crack_00552.jpg,crack_00552_vflip.jpg,crack_00552.txt,crack_00552_vflip.txt
train,rotate_pos,crack_00552.jpg,crack_00552_rotate_pos.jpg,crack_00552.txt,crack_00552_rotate_pos.txt
train,rotate_neg,crack_00552.jpg,crack_00552_rotate_neg.jpg,crack_00552.txt,crack_00552_rotate_neg.txt
train,brightness_up,crack_00552.jpg,crack_00552_brightness_up.jpg,crack_00552.txt,crack_00552_brightness_up.txt
train,brightness_down,crack_00552.jpg,crack_00552_brightness_down.jpg,crack_00552.txt,crack_00552_brightness_down.txt
train,contrast_up,crack_00552.jpg,crack_00552_contrast_up.jpg,crack_00552.txt,crack_00552_contrast_up.txt
train,gaussian_noise,crack_00552.jpg,crack_00552_gaussian_noise.jpg,crack_00552.txt,crack_00552_gaussian_noise.txt
train,clahe,crack_00552.jpg,crack_00552_clahe.jpg,crack_00552.txt,crack_00552_clahe.txt
train,hflip,crack_00554.jpg,crack_00554_hflip.jpg,crack_00554.txt,crack_00554_hflip.txt
train,vflip,crack_00554.jpg,crack_00554_vflip.jpg,crack_00554.txt,crack_00554_vflip.txt
train,rotate_pos,crack_00554.jpg,crack_00554_rotate_pos.jpg,crack_00554.txt,crack_00554_rotate_pos.txt
train,rotate_neg,crack_00554.jpg,crack_00554_rotate_neg.jpg,crack_00554.txt,crack_00554_rotate_neg.txt
train,brightness_up,crack_00554.jpg,crack_00554_brightness_up.jpg,crack_00554.txt,crack_00554_brightness_up.txt
train,brightness_down,crack_00554.jpg,crack_00554_brightness_down.jpg,crack_00554.txt,crack_00554_brightness_down.txt
train,contrast_up,crack_00554.jpg,crack_00554_contrast_up.jpg,crack_00554.txt,crack_00554_contrast_up.txt
train,gaussian_noise,crack_00554.jpg,crack_00554_gaussian_noise.jpg,crack_00554.txt,crack_00554_gaussian_noise.txt
train,clahe,crack_00554.jpg,crack_00554_clahe.jpg,crack_00554.txt,crack_00554_clahe.txt
train,hflip,crack_00555.jpg,crack_00555_hflip.jpg,crack_00555.txt,crack_00555_hflip.txt
train,vflip,crack_00555.jpg,crack_00555_vflip.jpg,crack_00555.txt,crack_00555_vflip.txt
train,rotate_pos,crack_00555.jpg,crack_00555_rotate_pos.jpg,crack_00555.txt,crack_00555_rotate_pos.txt
train,rotate_neg,crack_00555.jpg,crack_00555_rotate_neg.jpg,crack_00555.txt,crack_00555_rotate_neg.txt
train,brightness_up,crack_00555.jpg,crack_00555_brightness_up.jpg,crack_00555.txt,crack_00555_brightness_up.txt
train,brightness_down,crack_00555.jpg,crack_00555_brightness_down.jpg,crack_00555.txt,crack_00555_brightness_down.txt
train,contrast_up,crack_00555.jpg,crack_00555_contrast_up.jpg,crack_00555.txt,crack_00555_contrast_up.txt
train,gaussian_noise,crack_00555.jpg,crack_00555_gaussian_noise.jpg,crack_00555.txt,crack_00555_gaussian_noise.txt
train,clahe,crack_00555.jpg,crack_00555_clahe.jpg,crack_00555.txt,crack_00555_clahe.txt
train,hflip,crack_00556.jpg,crack_00556_hflip.jpg,crack_00556.txt,crack_00556_hflip.txt
train,vflip,crack_00556.jpg,crack_00556_vflip.jpg,crack_00556.txt,crack_00556_vflip.txt
train,rotate_pos,crack_00556.jpg,crack_00556_rotate_pos.jpg,crack_00556.txt,crack_00556_rotate_pos.txt
train,rotate_neg,crack_00556.jpg,crack_00556_rotate_neg.jpg,crack_00556.txt,crack_00556_rotate_neg.txt
train,brightness_up,crack_00556.jpg,crack_00556_brightness_up.jpg,crack_00556.txt,crack_00556_brightness_up.txt
train,brightness_down,crack_00556.jpg,crack_00556_brightness_down.jpg,crack_00556.txt,crack_00556_brightness_down.txt
train,contrast_up,crack_00556.jpg,crack_00556_contrast_up.jpg,crack_00556.txt,crack_00556_contrast_up.txt
train,gaussian_noise,crack_00556.jpg,crack_00556_gaussian_noise.jpg,crack_00556.txt,crack_00556_gaussian_noise.txt
train,clahe,crack_00556.jpg,crack_00556_clahe.jpg,crack_00556.txt,crack_00556_clahe.txt
train,hflip,crack_00557.jpg,crack_00557_hflip.jpg,crack_00557.txt,crack_00557_hflip.txt
train,vflip,crack_00557.jpg,crack_00557_vflip.jpg,crack_00557.txt,crack_00557_vflip.txt
train,rotate_pos,crack_00557.jpg,crack_00557_rotate_pos.jpg,crack_00557.txt,crack_00557_rotate_pos.txt
train,rotate_neg,crack_00557.jpg,crack_00557_rotate_neg.jpg,crack_00557.txt,crack_00557_rotate_neg.txt
train,brightness_up,crack_00557.jpg,crack_00557_brightness_up.jpg,crack_00557.txt,crack_00557_brightness_up.txt
train,brightness_down,crack_00557.jpg,crack_00557_brightness_down.jpg,crack_00557.txt,crack_00557_brightness_down.txt
train,contrast_up,crack_00557.jpg,crack_00557_contrast_up.jpg,crack_00557.txt,crack_00557_contrast_up.txt
train,gaussian_noise,crack_00557.jpg,crack_00557_gaussian_noise.jpg,crack_00557.txt,crack_00557_gaussian_noise.txt
train,clahe,crack_00557.jpg,crack_00557_clahe.jpg,crack_00557.txt,crack_00557_clahe.txt
train,hflip,crack_00559.jpg,crack_00559_hflip.jpg,crack_00559.txt,crack_00559_hflip.txt
train,vflip,crack_00559.jpg,crack_00559_vflip.jpg,crack_00559.txt,crack_00559_vflip.txt
train,rotate_pos,crack_00559.jpg,crack_00559_rotate_pos.jpg,crack_00559.txt,crack_00559_rotate_pos.txt
train,rotate_neg,crack_00559.jpg,crack_00559_rotate_neg.jpg,crack_00559.txt,crack_00559_rotate_neg.txt
train,brightness_up,crack_00559.jpg,crack_00559_brightness_up.jpg,crack_00559.txt,crack_00559_brightness_up.txt
train,brightness_down,crack_00559.jpg,crack_00559_brightness_down.jpg,crack_00559.txt,crack_00559_brightness_down.txt
train,contrast_up,crack_00559.jpg,crack_00559_contrast_up.jpg,crack_00559.txt,crack_00559_contrast_up.txt
train,gaussian_noise,crack_00559.jpg,crack_00559_gaussian_noise.jpg,crack_00559.txt,crack_00559_gaussian_noise.txt
train,clahe,crack_00559.jpg,crack_00559_clahe.jpg,crack_00559.txt,crack_00559_clahe.txt
train,hflip,crack_00560.jpg,crack_00560_hflip.jpg,crack_00560.txt,crack_00560_hflip.txt
train,vflip,crack_00560.jpg,crack_00560_vflip.jpg,crack_00560.txt,crack_00560_vflip.txt
train,rotate_pos,crack_00560.jpg,crack_00560_rotate_pos.jpg,crack_00560.txt,crack_00560_rotate_pos.txt
train,rotate_neg,crack_00560.jpg,crack_00560_rotate_neg.jpg,crack_00560.txt,crack_00560_rotate_neg.txt
train,brightness_up,crack_00560.jpg,crack_00560_brightness_up.jpg,crack_00560.txt,crack_00560_brightness_up.txt
train,brightness_down,crack_00560.jpg,crack_00560_brightness_down.jpg,crack_00560.txt,crack_00560_brightness_down.txt
train,contrast_up,crack_00560.jpg,crack_00560_contrast_up.jpg,crack_00560.txt,crack_00560_contrast_up.txt
train,gaussian_noise,crack_00560.jpg,crack_00560_gaussian_noise.jpg,crack_00560.txt,crack_00560_gaussian_noise.txt
train,clahe,crack_00560.jpg,crack_00560_clahe.jpg,crack_00560.txt,crack_00560_clahe.txt
train,hflip,crack_00561.jpg,crack_00561_hflip.jpg,crack_00561.txt,crack_00561_hflip.txt
train,vflip,crack_00561.jpg,crack_00561_vflip.jpg,crack_00561.txt,crack_00561_vflip.txt
train,rotate_pos,crack_00561.jpg,crack_00561_rotate_pos.jpg,crack_00561.txt,crack_00561_rotate_pos.txt
train,rotate_neg,crack_00561.jpg,crack_00561_rotate_neg.jpg,crack_00561.txt,crack_00561_rotate_neg.txt
train,brightness_up,crack_00561.jpg,crack_00561_brightness_up.jpg,crack_00561.txt,crack_00561_brightness_up.txt
train,brightness_down,crack_00561.jpg,crack_00561_brightness_down.jpg,crack_00561.txt,crack_00561_brightness_down.txt
train,contrast_up,crack_00561.jpg,crack_00561_contrast_up.jpg,crack_00561.txt,crack_00561_contrast_up.txt
train,gaussian_noise,crack_00561.jpg,crack_00561_gaussian_noise.jpg,crack_00561.txt,crack_00561_gaussian_noise.txt
train,clahe,crack_00561.jpg,crack_00561_clahe.jpg,crack_00561.txt,crack_00561_clahe.txt
train,hflip,crack_00562.jpg,crack_00562_hflip.jpg,crack_00562.txt,crack_00562_hflip.txt
train,vflip,crack_00562.jpg,crack_00562_vflip.jpg,crack_00562.txt,crack_00562_vflip.txt
train,rotate_pos,crack_00562.jpg,crack_00562_rotate_pos.jpg,crack_00562.txt,crack_00562_rotate_pos.txt
train,rotate_neg,crack_00562.jpg,crack_00562_rotate_neg.jpg,crack_00562.txt,crack_00562_rotate_neg.txt
train,brightness_up,crack_00562.jpg,crack_00562_brightness_up.jpg,crack_00562.txt,crack_00562_brightness_up.txt
train,brightness_down,crack_00562.jpg,crack_00562_brightness_down.jpg,crack_00562.txt,crack_00562_brightness_down.txt
train,contrast_up,crack_00562.jpg,crack_00562_contrast_up.jpg,crack_00562.txt,crack_00562_contrast_up.txt
train,gaussian_noise,crack_00562.jpg,crack_00562_gaussian_noise.jpg,crack_00562.txt,crack_00562_gaussian_noise.txt
train,clahe,crack_00562.jpg,crack_00562_clahe.jpg,crack_00562.txt,crack_00562_clahe.txt
train,hflip,crack_00563.jpg,crack_00563_hflip.jpg,crack_00563.txt,crack_00563_hflip.txt
train,vflip,crack_00563.jpg,crack_00563_vflip.jpg,crack_00563.txt,crack_00563_vflip.txt
train,rotate_pos,crack_00563.jpg,crack_00563_rotate_pos.jpg,crack_00563.txt,crack_00563_rotate_pos.txt
train,rotate_neg,crack_00563.jpg,crack_00563_rotate_neg.jpg,crack_00563.txt,crack_00563_rotate_neg.txt
train,brightness_up,crack_00563.jpg,crack_00563_brightness_up.jpg,crack_00563.txt,crack_00563_brightness_up.txt
train,brightness_down,crack_00563.jpg,crack_00563_brightness_down.jpg,crack_00563.txt,crack_00563_brightness_down.txt
train,contrast_up,crack_00563.jpg,crack_00563_contrast_up.jpg,crack_00563.txt,crack_00563_contrast_up.txt
train,gaussian_noise,crack_00563.jpg,crack_00563_gaussian_noise.jpg,crack_00563.txt,crack_00563_gaussian_noise.txt
train,clahe,crack_00563.jpg,crack_00563_clahe.jpg,crack_00563.txt,crack_00563_clahe.txt
train,hflip,crack_00565.jpg,crack_00565_hflip.jpg,crack_00565.txt,crack_00565_hflip.txt
train,vflip,crack_00565.jpg,crack_00565_vflip.jpg,crack_00565.txt,crack_00565_vflip.txt
train,rotate_pos,crack_00565.jpg,crack_00565_rotate_pos.jpg,crack_00565.txt,crack_00565_rotate_pos.txt
train,rotate_neg,crack_00565.jpg,crack_00565_rotate_neg.jpg,crack_00565.txt,crack_00565_rotate_neg.txt
train,brightness_up,crack_00565.jpg,crack_00565_brightness_up.jpg,crack_00565.txt,crack_00565_brightness_up.txt
train,brightness_down,crack_00565.jpg,crack_00565_brightness_down.jpg,crack_00565.txt,crack_00565_brightness_down.txt
train,contrast_up,crack_00565.jpg,crack_00565_contrast_up.jpg,crack_00565.txt,crack_00565_contrast_up.txt
train,gaussian_noise,crack_00565.jpg,crack_00565_gaussian_noise.jpg,crack_00565.txt,crack_00565_gaussian_noise.txt
train,clahe,crack_00565.jpg,crack_00565_clahe.jpg,crack_00565.txt,crack_00565_clahe.txt
train,hflip,crack_00566.jpg,crack_00566_hflip.jpg,crack_00566.txt,crack_00566_hflip.txt
train,vflip,crack_00566.jpg,crack_00566_vflip.jpg,crack_00566.txt,crack_00566_vflip.txt
train,rotate_pos,crack_00566.jpg,crack_00566_rotate_pos.jpg,crack_00566.txt,crack_00566_rotate_pos.txt
train,rotate_neg,crack_00566.jpg,crack_00566_rotate_neg.jpg,crack_00566.txt,crack_00566_rotate_neg.txt
train,brightness_up,crack_00566.jpg,crack_00566_brightness_up.jpg,crack_00566.txt,crack_00566_brightness_up.txt
train,brightness_down,crack_00566.jpg,crack_00566_brightness_down.jpg,crack_00566.txt,crack_00566_brightness_down.txt
train,contrast_up,crack_00566.jpg,crack_00566_contrast_up.jpg,crack_00566.txt,crack_00566_contrast_up.txt
